file;seed;initial examples;precision;recall;number iterations;not found;total values;time in sec
militaryGDP2country.txt; -1710350338;3;0.0;0.0; 3;7;13;24.443525791168213
militaryGDP2country.txt; -1710350338;5;0.0;0.0; 4;5;13;24.443525791168213
militaryGDP2country.txt; -1710350338;10;0.0;0.0; 2;2;13;24.443525791168213
Mountain7k2Countries.txt; 1123478190;3;0.0;0.0; 1;114;149;3.977325916290283
Mountain7k2Countries.txt; 1123478190;5;0.0;0.0; 1;112;149;3.977325916290283
Mountain7k2Countries.txt; 1123478190;10;0.3013698630136986;0.15827338129496402; 25;35;149;3.977325916290283
MountainsOver7k2feet.csv; -115685185;3;1.0;0.7982456140350878; 2;23;118;4.403561115264893
MountainsOver7k2feet.csv; -115685185;5;0.9345794392523364;0.8928571428571429; 8;5;118;4.403561115264893
MountainsOver7k2feet.csv; -115685185;10;0.7884615384615384;0.7663551401869159; 11;3;118;4.403561115264893
MountainsOver7k2meters.csv; -218611929;3;1.0;0.7982456140350878; 2;23;118;4.27188777923584
MountainsOver7k2meters.csv; -218611929;5;1.0;0.8660714285714286; 8;15;118;4.27188777923584
MountainsOver7k2meters.csv; -218611929;10;0.7904761904761904;0.7757009345794392; 12;2;118;4.27188777923584
MountainsOver7k2Range.csv; 221384234;3;0.896551724137931;0.45614035087719296; 3;56;118;3.6046926975250244
MountainsOver7k2Range.csv; 221384234;5;0.9326923076923077;0.8660714285714286; 9;8;118;3.6046926975250244
MountainsOver7k2Range.csv; 221384234;10;0.9393939393939394;0.8691588785046729; 9;8;118;3.6046926975250244
Movie2Cast.txt;An error occured;515;0.07450437545776367
Movie2year.txt; -802303844;3;1.0;0.875; 12;1;12;16.657981157302856
Movie2year.txt; -802303844;5;1.0;0.8333333333333334; 8;1;12;16.657981157302856
Movie2year.txt; -802303844;10;0.0;0.0; 1;1;12;16.657981157302856
MovieActorYear2Role.txt; 217178883;3;0.0;0.0; 0;509;515;5.8643858432769775
MovieActorYear2Role.txt; 217178883;5;0.0;0.0; 0;507;515;5.8643858432769775
MovieActorYear2Role.txt; 217178883;10;0.0;0.0; 0;502;515;5.8643858432769775
NBAClub2Roster.txt;An error occured;137;0.07759237289428711
NovelYear2Author.csv; 290797951;3;0.0;0.0; 0;40;44;3.5755109786987305
NovelYear2Author.csv; 290797951;5;0.0;0.0; 1;38;44;3.5755109786987305
NovelYear2Author.csv; 290797951;10;1.0;0.06060606060606061; 3;31;44;3.5755109786987305
OpenYear2Winner_upTo2013.csv;An error occured;45;0.07494807243347168
PapertitleToauthors_FullName_List.csv; -874284496;3;0.0;0.0; 0;990;994;2.0043928623199463
PapertitleToauthors_FullName_List.csv; -874284496;5;0.0;0.0; 0;988;994;2.0043928623199463
PapertitleToauthors_FullName_List.csv; -874284496;10;0.0;0.0; 0;983;994;2.0043928623199463
PatentIDToName.csv; -1223611997;3;0.0;0.0; 0;7;11;1.5027637481689453
PatentIDToName.csv; -1223611997;5;0.0;0.0; 0;5;11;1.5027637481689453
PatentIDToName.csv; -1223611997;10;0.0;NaN; 0;0;11;1.5027637481689453
Person2Spouses.txt; -1275170728;3;0.0;0.0; 0;33;64;1.6105961799621582
Person2Spouses.txt; -1275170728;5;0.0;0.0; 0;31;64;1.6105961799621582
Person2Spouses.txt; -1275170728;10;0.0;0.0; 1;28;64;1.6105961799621582
player2ope.txt;An error occured;20;0.07681703567504883
PoundsToKg.csv;An error occured;10;0.1068410873413086
prettycleaned_airport_codes_internalGT2.csv; -1619806674;3;0.9587020648967551;0.12343334599316369; 100;4170;5289;91.95762586593628
prettycleaned_airport_codes_internalGT2.csv; -1619806674;5;0.9592760180995475;0.12082066869300911; 100;4183;5289;91.95762586593628
prettycleaned_airport_codes_internalGT2.csv; -1619806674;10;0.9785100286532952;0.12987259935348924; 100;4143;5289;91.95762586593628
prettycleaned_countryCodes.csv;An error occured;234;14.257220268249512
prettycleaned_currencies.csv; 1252745414;3;0.19473684210526315;0.18974358974358974; 24;0;199;18.1618492603302
prettycleaned_currencies.csv; 1252745414;5;0.48936170212765956;0.47668393782383417; 18;0;199;18.1618492603302
prettycleaned_currencies.csv; 1252745414;10;0.4606741573033708;0.43617021276595747; 100;5;199;18.1618492603302
prettycleaned_denonyms.csv; 1983202379;3;0.8764705882352941;0.8713450292397661; 10;0;175;21.967236280441284
prettycleaned_denonyms.csv; 1983202379;5;0.5714285714285714;0.5680473372781065; 30;0;175;21.967236280441284
prettycleaned_denonyms.csv; 1983202379;10;0.3987730061349693;0.39634146341463417; 32;0;175;21.967236280441284
prettycleaned_iban.csv;An error occured;70;0.10184860229492188
prettycleaned_languages.csv;An error occured;136;0.10107851028442383
prettycleaned_laureates.csv; -2046803205;3;1.0;0.6621983914209115; 5;248;750;20.885746479034424
prettycleaned_laureates.csv; -2046803205;5;1.0;0.6626344086021505; 5;247;750;20.885746479034424
prettycleaned_laureates.csv; -2046803205;10;1.0;0.6644113667117727; 17;244;750;20.885746479034424
prettycleaned_tickers.csv; -537215871;3;0.9927830401443392;0.7408280040390441; 3;688;2979;24.06414484977722
prettycleaned_tickers.csv; -537215871;5;0.9927765237020316;0.7406534186594813; 8;688;2979;24.06414484977722
prettycleaned_tickers.csv; -537215871;10;0.9928347514554411;0.7479757085020243; 13;665;2979;24.06414484977722
prettycleaned_zips.csv; 1230025782;3;0.9951219512195122;0.018283392585068562; 5;32858;33477;46.669222354888916
prettycleaned_zips.csv; 1230025782;5;0.9951219512195122;0.018284485076633505; 6;32856;33477;46.669222354888916
prettycleaned_zips.csv; 1230025782;10;0.9894089511445165;0.08653558835833383; 100;30539;33477;46.669222354888916
product2Company.txt; 2145300772;3;1.0;0.20689655172413793; 5;23;33;21.612664222717285
product2Company.txt; 2145300772;5;1.0;0.2222222222222222; 3;21;33;21.612664222717285
product2Company.txt; 2145300772;10;0.8333333333333334;0.22727272727272727; 3;16;33;21.612664222717285
RegionToAreaCode_Single.csv; 1242554053;3;0.0;0.0; 1;61;353;45.04840922355652
RegionToAreaCode_Single.csv; 1242554053;5;0.0;0.0; 2;60;353;45.04840922355652
RegionToAreaCode_Single.csv; 1242554053;10;0.0;0.0; 2;57;353;45.04840922355652
RGBToColor.csv; -1786987704;3;0.0;0.0; 0;7;11;2.429816722869873
RGBToColor.csv; -1786987704;5;0.0;0.0; 1;5;11;2.429816722869873
RGBToColor.csv; -1786987704;10;0.0;NaN; 1;0;11;2.429816722869873
River2Countries.csv; 252653192;3;0.0;0.0; 1;14;63;2.426349401473999
River2Countries.csv; 252653192;5;0.0;0.0; 1;12;63;2.426349401473999
River2Countries.csv; 252653192;10;0.0;0.0; 1;12;63;2.426349401473999
River2Countries2.csv; 418154172;3;0.5;0.4074074074074074; 17;5;34;294.2347671985626
River2Countries2.csv; 418154172;5;0.5;0.4; 13;5;34;294.2347671985626
River2Countries2.csv; 418154172;10;0.05;0.05; 13;0;34;294.2347671985626
selectedSoccerPlayer2club.csv; -411878762;3;0.868421052631579;0.7857142857142857; 55;4;46;22.401203393936157
selectedSoccerPlayer2club.csv; -411878762;5;0.8611111111111112;0.775; 19;4;46;22.401203393936157
selectedSoccerPlayer2club.csv; -411878762;10;0.6206896551724138;0.5142857142857142; 100;6;46;22.401203393936157
