file;seed;initial examples;precision;recall;query iterations;number iterations;not found;total values;time in sec
soccerTeam2City.txt; -531826029;10;1.0;0.5555555555555556; 2; 5;8;29;8.002990245819092
soccerTeam2Country.txt; 107794518;5;1.0;0.391304347826087; 2; 4;14;29;10.282853126525879
soccerTeam2Country.txt; 107794518;10;1.0;0.6111111111111112; 2; 3;7;29;10.282853126525879
soccerTeam2League.csv; -1224099397;5;0.0;0.0;-999; 1;23;29;4.6845703125
soccerTeam2League.csv; -1224099397;10;0.5;0.05555555555555555;-999; 6;16;29;4.6845703125
StateToAbbrv.csv; 1587498068;5;1.0;1.0; 2; 3;0;63;45.0065643787384
StateToAbbrv.csv; 1587498068;10;1.0;1.0; 2; 3;0;63;45.0065643787384
SymbolToCompanyName.csv; -845597329;5;0.0;0.0;-999; 100;5;11;20.222841262817383
SymbolToCompanyName.csv; -845597329;10;0.0;NaN;-999; 1;0;11;20.222841262817383
TeamToCoach.txt; 702838338;5;0.5;0.5; 2; 100;0;20;11.094552278518677
TeamToCoach.txt; 702838338;10;0.3333333333333333;0.3333333333333333; 2; 100;0;20;11.094552278518677
TeamToManager.txt; -1534254518;5;0.3333333333333333;0.3333333333333333; 2; 12;0;12;4.5377702713012695
TeamToManager.txt; -1534254518;10;0.0;0.0; 2; 2;0;12;4.5377702713012695
TimeZoneToAbbrv.csv; -1656787123;5;0.7524271844660194;0.7110091743119266; 2; 23;0;251;131.9462926387787
TimeZoneToAbbrv.csv; -1656787123;10;0.8775510204081632;0.8075117370892019; 2; 100;5;251;131.9462926387787
TitleYear2Artist.txt; -1868314802;5;0.9411764705882353;0.9142857142857143; 2; 100;1;42;160.26449823379517
TitleYear2Artist.txt; -1868314802;10;0.9333333333333333;0.9333333333333333; 2; 100;0;42;160.26449823379517
university2state.csv; 1602141934;5;0.9142857142857143;0.9142857142857143; 2; 9;0;41;18.131603956222534
university2state.csv; 1602141934;10;0.9;0.9; 2; 19;0;41;18.131603956222534
UniversityTostate.csv; -1011131461;5;0.9142857142857143;0.9142857142857143; 2; 6;0;41;16.585140228271484
UniversityTostate.csv; -1011131461;10;0.7666666666666667;0.7666666666666667; 2; 12;0;41;16.585140228271484
USStandardToMetric.csv;;5;;;;;10;10;0.07737445831298828
USStandardToMetric.csv;;10;;;;;10;10;0.07742524147033691
videogame2Publisher.csv; -1055469259;5;0.39751552795031053;0.3565459610027855;-999; 18;37;377;53.919212102890015
videogame2Publisher.csv; -1055469259;10;0.3987138263665595;0.3502824858757062;-999; 4;43;377;53.919212102890015
videogameReleaseDate2Developer.csv; -122940413;5;0.0;0.0;-999; 1;359;377;77.6286973953247
videogameReleaseDate2Developer.csv; -122940413;10;0.33064516129032256;0.1151685393258427;-999; 100;230;377;77.6286973953247
videogameReleaseDate2Developer.csv; -122940413;5;0.0;0.0;-999; 0;364;377;3.005051612854004
videogameReleaseDate2Developer.csv; -122940413;10;0.0;0.0;-999; 1;359;377;3.005051612854004
YearLaureateNobelPrizeField.csv; 1280781339;5;0.5769230769230769;0.3177966101694915; 2; 15;402;950;36.53491497039795
YearLaureateNobelPrizeField.csv; 1280781339;10;0.5761078998073218;0.3184238551650692; 2; 15;398;950;36.53491497039795
zipCityToCountry.txt; -1069162449;5;0.0;0.0;-999; 0;68;75;4.21588134765625
zipCityToCountry.txt; -1069162449;10;0.0;0.0;-999; 1;63;75;4.21588134765625
ZipToCity.csv; -502521986;5;0.9308492782813025;0.16569567685459055; 21; 100;27513;33477;761.4715161323547
ZipToCity.csv; -502521986;10;0.9055933708197692;0.18287216876830215; 12; 100;26708;33477;761.4715161323547
ZipToState.csv; 784919295;5;0.0;0.0;-999; 1;5;11;8.766833066940308
ZipToState.csv; 784919295;10;0.0;NaN;-999; 1;0;11;8.766833066940308
