file;seed;initial examples;precision;recall;query iterations;number iterations;not found;total values;time in sec
videogame2Publisher.csv; -1055469259;10;0.36752136752136755;0.12146892655367232;-999; 11;237;377;59.64771103858948
videogameReleaseDate2Developer.csv; -122940413;3;0.0;0.0;-999; 0;361;377;22.072654485702515
videogameReleaseDate2Developer.csv; -122940413;5;0.0;0.0;-999; 0;359;377;22.072654485702515
videogameReleaseDate2Developer.csv; -122940413;10;0.0;0.0;-999; 1;354;377;22.072654485702515
videogameReleaseDate2Developer.csv; -122940413;3;0.0;0.0;-999; 0;366;377;4.486125707626343
videogameReleaseDate2Developer.csv; -122940413;5;0.0;0.0;-999; 0;364;377;4.486125707626343
videogameReleaseDate2Developer.csv; -122940413;10;0.0;0.0;-999; 1;359;377;4.486125707626343
YearLaureateNobelPrizeField.csv; 1280781339;3;0.0;0.0;-999; 0;924;950;36.82355546951294
YearLaureateNobelPrizeField.csv; 1280781339;5;0.0;0.0;-999; 0;922;950;36.82355546951294
YearLaureateNobelPrizeField.csv; 1280781339;10;0.5684647302904564;0.29179978700745474;-999; 5;435;950;36.82355546951294
zipCityToCountry.txt;;3;;;;;75;75;0.4557530879974365
zipCityToCountry.txt;;5;;;;;75;75;0.4559192657470703
zipCityToCountry.txt;;10;;;;;75;75;0.4560699462890625
ZipToCity.csv; -502521986;3;0.7723729232071678;0.6541391569324531; 2; 2;5124;33477;638.4577820301056
ZipToCity.csv; -502521986;5;0.7723648934669113;0.6541483672432852; 2; 3;5123;33477;638.4577820301056
ZipToCity.csv; -502521986;10;0.7690240500731367;0.6755214247295763; 2; 13;4069;33477;638.4577820301056
ZipToState.csv; 784919295;3;0.0;0.0;-999; 0;7;11;74.59157395362854
ZipToState.csv; 784919295;5;0.0;0.0;-999; 1;5;11;74.59157395362854
ZipToState.csv; 784919295;10;0.0;NaN;-999; 1;0;11;74.59157395362854
