file;seed;initial examples;precision;recall;query iterations;number iterations;not found;total values;time in sec
videogameReleaseDate2Developer.csv; -122940413;3;0.0;0.0;-999; 0;361;377;6.847365617752075
videogameReleaseDate2Developer.csv; -122940413;5;0.0;0.0;-999; 1;359;377;6.847365617752075
videogameReleaseDate2Developer.csv; -122940413;10;0.2871287128712871;0.2443820224719101;-999; 32;51;377;6.847365617752075
videogameReleaseDate2Developer.csv; -122940413;3;0.0;0.0;-999; 0;366;377;3.4463183879852295
videogameReleaseDate2Developer.csv; -122940413;5;0.0;0.0;-999; 0;364;377;3.4463183879852295
videogameReleaseDate2Developer.csv; -122940413;10;0.0;0.0;-999; 1;359;377;3.4463183879852295
YearLaureateNobelPrizeField.csv; 1280781339;3;0.5702479338842975;0.2917547568710359; 2; 4;440;950;8.609869480133057
YearLaureateNobelPrizeField.csv; 1280781339;5;0.5769230769230769;0.3177966101694915; 2; 15;402;950;8.609869480133057
YearLaureateNobelPrizeField.csv; 1280781339;10;0.5761078998073218;0.3184238551650692; 2; 15;398;950;8.609869480133057
zipCityToCountry.txt; -1069162449;3;0.0;0.0;-999; 0;70;75;4.65211296081543
zipCityToCountry.txt; -1069162449;5;0.0;0.0;-999; 0;68;75;4.65211296081543
zipCityToCountry.txt; -1069162449;10;0.0;0.0;-999; 1;63;75;4.65211296081543
ZipToCity.csv; -502521986;3;0.8752650176678445;0.07399994025035103;-999; 95;30643;33477;47.51590013504028
ZipToCity.csv; -502521986;5;0.9298214285714286;0.1555675061993965;-999; 17;27871;33477;47.51590013504028
ZipToCity.csv; -502521986;10;0.850541786025657;0.20405784975796332;-999; 6;25437;33477;47.51590013504028
ZipToState.csv; 784919295;3;0.0;0.0;-999; 1;7;11;9.057821273803711
ZipToState.csv; 784919295;5;0.0;0.0;-999; 1;5;11;9.057821273803711
ZipToState.csv; 784919295;10;0.0;NaN;-999; 1;0;11;9.057821273803711
