file;seed;initial examples;precision;recall;query iterations;number iterations;not found;total values;time in sec
USStandardToMetric.csv;;3;;;;;10;10;1803.2585244178772
USStandardToMetric.csv;;5;;;;;10;10;1803.2585759162903
USStandardToMetric.csv;;10;;;;;10;10;1803.2586243152618
videogame2Publisher.csv; -68454466;3;0.0;0.0; 1; 1;361;377;40.933645486831665
videogame2Publisher.csv; -68454466;5;0.0;0.0; 1; 1;359;377;40.933645486831665
videogame2Publisher.csv; -68454466;10;0.41935483870967744;0.07344632768361582; 2; 8;292;377;40.933645486831665
videogameReleaseDate2Developer.csv; -335254038;3;0.27979274611398963;0.1487603305785124;-999; 4;168;377;130.8678903579712
videogameReleaseDate2Developer.csv; -335254038;5;0.0;0.0;-999; 1;359;377;130.8678903579712
videogameReleaseDate2Developer.csv; -335254038;10;0.0;0.0;-999; 1;354;377;130.8678903579712
videogameReleaseDate2Developer.csv; -1402660622;3;0.0;0.0;-999; 0;366;377;3.640882968902588
videogameReleaseDate2Developer.csv; -1402660622;5;0.0;0.0;-999; 0;364;377;3.640882968902588
videogameReleaseDate2Developer.csv; -1402660622;10;0.0;0.0;-999; 1;359;377;3.640882968902588
YearLaureateNobelPrizeField.csv; -1088841687;3;0.0;0.0;-999; 0;924;950;7.422646522521973
YearLaureateNobelPrizeField.csv; -1088841687;5;0.0;0.0;-999; 0;922;950;7.422646522521973
YearLaureateNobelPrizeField.csv; -1088841687;10;0.0;0.0;-999; 1;917;950;7.422646522521973
zipCityToCountry.txt; 1524896237;3;0.0;0.0; 1; 1;69;75;295.28263664245605
zipCityToCountry.txt; 1524896237;5;0.0;0.0; 1; 1;67;75;295.28263664245605
zipCityToCountry.txt; 1524896237;10;0.0;0.0; 1; 1;62;75;295.28263664245605
ZipToCity.csv;;3;;;;;33477;33477;618.7807266712189
ZipToCity.csv;;5;;;;;33477;33477;618.7881751060486
ZipToCity.csv;;10;;;;;33477;33477;618.7956516742706
ZipToState.csv; 116921977;3;0.0;0.0;-999; 1;7;11;153.9982190132141
ZipToState.csv; 116921977;5;1.0;0.2;-999; 4;4;11;153.9982190132141
ZipToState.csv; 116921977;10;0.0;NaN;-999; 1;0;11;153.9982190132141
